,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,date,time
86,The Megabus full of í _í_© bro,FALSE,0,NA,4/29/16 5:25,FALSE,NA,725918829411344000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fyb_deecash,0,FALSE,FALSE,NA,NA,4/29/16,5:25:10
87,@megabus on bus &amp;reserved seat is not the one I initially requested/paid for. Thanks @megabus for your inadequacies.,FALSE,0,megabus,4/29/16 5:08,FALSE,NA,725914714853642000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JDuyka,0,FALSE,FALSE,NA,NA,4/29/16,5:08:49
88,The megabus has now pulled over because there's a fucking alarm going off like fuck,FALSE,0,NA,4/29/16 5:06,FALSE,NA,725914209771352000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rxb9729,0,FALSE,FALSE,NA,NA,4/29/16,5:06:49
89,"@ozair7 nah it's this shuttle from SF to LA, I looked at megabus but that cost around $25-30",FALSE,0,ozair7,4/29/16 4:11,FALSE,7.259E+17,725900372947013000,235470942,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FindingFellaini,0,FALSE,FALSE,NA,NA,4/29/16,4:11:50
90,ending the adventure: Megabus to SF https://t.co/A7RCwyGtrn,FALSE,0,NA,4/29/16 4:02,FALSE,NA,725898010127818000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",jcomeau_ictx,0,FALSE,FALSE,NA,NA,4/29/16,4:02:26
91,You know you ride the megabus too much when you cool with the workers í _í¸‚í _í¸‚í _í¸‚í _í¸‚,FALSE,0,NA,4/29/16 3:55,FALSE,NA,725896308783882000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoolAhhCeCe,0,FALSE,FALSE,NA,NA,4/29/16,3:55:41
92,If we miss this megabus I'm not even gonna be upset. That's God's will.,FALSE,0,NA,4/29/16 3:53,FALSE,NA,725895841412571000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_call_me_ree,0,FALSE,FALSE,NA,NA,4/29/16,3:53:49
93,i'd rather ride Megabus than Greyhound but Megabus aint stoppin in the city i need to get to so it's greyhound,FALSE,0,NA,4/29/16 3:32,FALSE,NA,725890577720594000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shayla_x2,0,FALSE,FALSE,NA,NA,4/29/16,3:32:54
94,Megabus driver: Next stop is Philadelphia so just sit back and relaxí _í´”í _í´”í _í´”,FALSE,0,NA,4/29/16 3:08,FALSE,NA,725884346998112000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tierra_Chantel,0,FALSE,FALSE,NA,NA,4/29/16,3:08:09
95,Need a new way to travel...@megabus can suck a í _í_†,FALSE,0,NA,4/29/16 3:01,FALSE,NA,725882581670047000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1kang1life,0,FALSE,FALSE,NA,NA,4/29/16,3:01:08
96,@rtv6 @megabus  two charter busses just showed up to pick up all the passengers!,FALSE,0,rtv6,4/29/16 2:59,FALSE,7.25867E+17,725882141519667000,14408705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpamMoskowitz,0,FALSE,FALSE,NA,NA,4/29/16,2:59:23
97,@megabus always has something screwed up. Never rider friendly! #DontRiskIT,FALSE,0,megabus,4/29/16 2:56,FALSE,NA,725881314524712000,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1kang1life,0,FALSE,FALSE,NA,NA,4/29/16,2:56:06
98,That 10:15 megabus,FALSE,1,NA,4/29/16 2:53,FALSE,NA,725880630765039000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cortez_AirBorne,0,FALSE,FALSE,NA,NA,4/29/16,2:53:23
99,The megabus is horrible so god damn horrible I hate this so much,FALSE,0,NA,4/29/16 2:52,FALSE,NA,725880318503309000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rxb9729,0,FALSE,FALSE,NA,NA,4/29/16,2:52:08
100,Megabus involved in crash in downtown Indy - https://t.co/LRnEVTUS4J,FALSE,0,NA,4/29/16 2:45,FALSE,NA,725878583290253000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ispdcar1,0,FALSE,FALSE,NA,NA,4/29/16,2:45:15
101,"Man shot in head while driving with child, Megabus crash, Colts get their draft pick, &amp; dash cam ax at 11 @rtv6 https://t.co/rmsOWaDxBk",FALSE,0,NA,4/29/16 2:39,FALSE,NA,725877061475258000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ToddConnorRTV6,2,FALSE,FALSE,NA,NA,4/29/16,2:39:12
102,"Checking in after great and safe rides with Megabus and Uber! (@ Westgate Town Center in Kissimmee, FL) https://t.co/dj17p6UHQi",FALSE,0,NA,4/29/16 2:23,FALSE,NA,725873091553972000,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",seedoflife,0,FALSE,FALSE,-81.59619649,28.32897761,4/29/16,2:23:25
103,Life Goals: Pregame the night out on the Megabus back to Morgantown â˜‘ï¸è,FALSE,1,NA,4/29/16 2:03,FALSE,NA,725868159903879000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kayla_Adamsss,0,FALSE,FALSE,NA,NA,4/29/16,2:03:49
104,There was an accident on Vermont/N Pennsylvania earlier this evening involving a Megabus. https://t.co/dgaAzZVkdA,FALSE,0,NA,4/29/16 2:00,FALSE,NA,725867427192541000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheWrittenPeace,0,FALSE,FALSE,NA,NA,4/29/16,2:00:55
105,Right outside our apartment! https://t.co/4NhjyYvZr8,FALSE,0,NA,4/29/16 1:58,FALSE,NA,725866735736217000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpamMoskowitz,0,FALSE,FALSE,NA,NA,4/29/16,1:58:10
106,#RTV6NOW: @megabus involved in crash in downtown Indianapolis - https://t.co/ptk2ANAoIP https://t.co/3m2mvt8nkf,FALSE,0,NA,4/29/16 1:58,FALSE,NA,725866692132397000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",rtv6,2,FALSE,FALSE,NA,NA,4/29/16,1:58:00
107,RIGHT NOW: A @megabus has been involved in an accident in downtown #Indy. We have a crew on the scene. @rtv6 https://t.co/kCHTbcKOjQ,FALSE,2,NA,4/29/16 1:47,FALSE,NA,725864064199577000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PLewbel,1,FALSE,FALSE,NA,NA,4/29/16,1:47:33
108,Shippin work straight on the Megabus,FALSE,0,NA,4/29/16 1:45,FALSE,NA,725863465479471000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sluttyjo00,0,FALSE,FALSE,NA,NA,4/29/16,1:45:10
109,@heytherejelilah Take a megabus and come hoe!,FALSE,1,heytherejelilah,4/29/16 1:33,FALSE,7.25859E+17,725860421132017000,2968594587,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",etrangefleur,0,FALSE,FALSE,NA,NA,4/29/16,1:33:04
110,Atlanta is ONLY 820 miles n 13 hours away... Fuck @megabus,FALSE,1,NA,4/29/16 1:30,FALSE,NA,725859672884793000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MsC00l,0,FALSE,FALSE,NA,NA,4/29/16,1:30:06
111,"This may be the longest travel day I've ever had... (@ Megabus in Orlando, FL) https://t.co/a0vP8dn1F8",FALSE,0,NA,4/29/16 1:24,FALSE,NA,725858282582200000,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",DMCallaway,0,FALSE,FALSE,-81.31129761,28.55753144,4/29/16,1:24:35
112,"BREAKING: Police investigating crash involving a Megabus, Pennsylvania St. at Vermont St., Indianapolis.
(Sent from WTHR)",FALSE,0,NA,4/29/16 1:22,FALSE,NA,725857859582349000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BruceKopp13,0,FALSE,FALSE,NA,NA,4/29/16,1:22:54
113,WHY IS MY MEGABUS STOPPED ON THE SIDE OF THE ROAD,FALSE,0,NA,4/29/16 1:12,FALSE,NA,725855149919494000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allesadler15,0,FALSE,FALSE,NA,NA,4/29/16,1:12:08
114,@Samm_Cathcart on the Megabus...,FALSE,0,Samm_Cathcart,4/29/16 1:11,FALSE,7.25855E+17,725855038371979000,346694695,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",deathcabforcody,0,FALSE,FALSE,NA,NA,4/29/16,1:11:41
115,I don't feel like packing or getting on a megabus tomorrow at all í _í¸©,FALSE,0,NA,4/29/16 1:05,FALSE,NA,725853444406276000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_kimmyyy_,0,FALSE,FALSE,NA,NA,4/29/16,1:05:21
116,What's your #Magabus story from hell? C'mon. We know you have one. #travel #bustravel https://t.co/VdS2X9XVbi https://t.co/8Ie0jykMHb,FALSE,2,NA,4/29/16 1:02,FALSE,NA,725852685421973000,NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>",Strange_and_New,1,FALSE,FALSE,NA,NA,4/29/16,1:02:20
117,Boltbus and Megabus have the audacity to charge prices comparable to taking the train as if they don't run late and get caught in traffic.,FALSE,0,NA,4/29/16 0:57,FALSE,NA,725851363289227000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",frenchthegypsy,0,FALSE,FALSE,NA,NA,4/29/16,0:57:05
118,@JoeCarnallJnr absolutely class tonight fella. Worth worth suffering the megabus from London for it. https://t.co/88cRRLBw1H,FALSE,0,JoeCarnallJnr,4/29/16 0:52,FALSE,NA,725850213299175000,488702588,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SimeonBilo,0,FALSE,FALSE,NA,NA,4/29/16,0:52:31
119,Spirit Airlines is literally the Megabus of airlines í _í_„í _í_„ only cus this last minute ticket was mad cheap,FALSE,2,NA,4/29/16 0:14,FALSE,NA,725840739159183000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CointeStBrice,0,FALSE,FALSE,NA,NA,4/29/16,0:14:52
120,"@macsinthailand @megabus @asda Was among the worse conditions I've seen :-( Oddly enough, much better in Perth :-) #uksnow",FALSE,0,macsinthailand,4/29/16 0:00,FALSE,7.25837E+17,725837035806834000,401291403,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zathras,0,FALSE,FALSE,NA,NA,4/29/16,0:00:09
121,@zathras @megabus @asda glad you made it home. Forecast here for mid 40â€™s today and thunderstorms. #sweaty,FALSE,0,zathras,4/28/16 23:58,FALSE,7.25836E+17,725836530896392000,4325241,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",macsinthailand,0,FALSE,FALSE,NA,NA,4/28/16,23:58:09
122,"@macsinthailand It was. Among my worst drives home. Made it, despite best efforts of @megabus M90 &amp; an @asda delivery truck! #crazydriving",FALSE,1,macsinthailand,4/28/16 23:56,FALSE,7.25828E+17,725836139769253000,401291403,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zathras,0,FALSE,FALSE,NA,NA,4/28/16,23:56:35
123,"Megabus fares for Â£3 
https://t.co/FfyigxVg4U",FALSE,0,NA,4/28/16 23:47,FALSE,NA,725833914728620000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bookwithHHF,0,FALSE,FALSE,NA,NA,4/28/16,23:47:45
124,sitting next to a v v well dressed sleeping man on megabus and his suit jacket is touching my leg and making me feel like I probs smell bad,FALSE,1,NA,4/28/16 23:41,FALSE,NA,725832340468056000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trashsnaks,0,FALSE,FALSE,NA,NA,4/28/16,23:41:29
125,Megabus from Nottingham to London return for the #londoneprix Â£4.50 âœ”ï¸è,FALSE,0,NA,4/28/16 23:28,FALSE,NA,725829005249794000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",F1Ellen,0,FALSE,FALSE,NA,NA,4/28/16,23:28:14
126,For Hassle Free Transportation to HOH14 visit https://t.co/wk6KH7TwZF! For tickets and information on the show... https://t.co/pXoxl69oaq,FALSE,3,NA,4/28/16 23:26,FALSE,NA,725828507717218000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",HouseofHardcore,3,FALSE,FALSE,NA,NA,4/28/16,23:26:16
127,@DogznCatz @HardCoreLore @notyourRizi  Although maybe I could MegaBus it.,FALSE,0,DogznCatz,4/28/16 23:23,FALSE,7.25826E+17,725827697910239000,52834383,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",somuchwhatever,0,FALSE,FALSE,NA,NA,4/28/16,23:23:03
128,@goldlikejoel fastest megabus ever,FALSE,0,goldlikejoel,4/28/16 23:19,FALSE,7.25826E+17,725826818666860000,456969032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bottomhalfed,0,FALSE,FALSE,NA,NA,4/28/16,23:19:33
129,"Paris, London, Flew with a flock of birds, watched the aurora, visited Mars...all while sitting on my dreary long megabus trip.",FALSE,1,NA,4/28/16 22:46,FALSE,NA,725818463692967000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheSanmi,0,FALSE,FALSE,NA,NA,4/28/16,22:46:21
130,I swear I could advertise for megabus. Got a Â£2 glasgow -&gt; london return to see open mike and milo.,FALSE,0,NA,4/28/16 22:39,FALSE,NA,725816732699467000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",proxypatsy,0,FALSE,FALSE,NA,NA,4/28/16,22:39:28
131,What is luke doing getting a megabus to Germany for Â£2.50 man í _í¸_í _í¸_í _í¸_í _í¸‚í _í¸‚í _í¸‚í _í¸‚,FALSE,5,NA,4/28/16 22:31,FALSE,NA,725814759803723000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carolinereah,0,FALSE,FALSE,NA,NA,4/28/16,22:31:38
132,"7 hour magical mystery tour on a shitey megabus, as long as a see Kasabian",FALSE,2,NA,4/28/16 22:23,FALSE,NA,725812627813863000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0varyStripe,0,FALSE,FALSE,NA,NA,4/28/16,22:23:10
133,"Leaving straight from work, feeling a little too fancy on this #megabus",FALSE,0,NA,4/28/16 22:23,FALSE,NA,725812613981065000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Elena_Allegra,0,FALSE,FALSE,NA,NA,4/28/16,22:23:06
134,See tomorrow? I'm gonna eat a scotch egg. On the Megabus. í _í¸·,FALSE,1,NA,4/28/16 22:20,FALSE,NA,725811907945439000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ldmcphee,0,FALSE,FALSE,NA,NA,4/28/16,22:20:18
135,I want to sample the megabus safety clip shorting out but here I am instead,FALSE,1,NA,4/28/16 22:18,FALSE,NA,725811567359627000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grungeprinc3,0,FALSE,FALSE,NA,NA,4/28/16,22:18:57
136,Â£15 for a return to Birmingham ty megabus,FALSE,0,NA,4/28/16 22:18,FALSE,NA,725811403597164000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cantstandmen0w,0,FALSE,FALSE,NA,NA,4/28/16,22:18:18
137,I feel oppressed by the lack of megabus or equivalent in my city,FALSE,1,NA,4/28/16 22:17,FALSE,NA,725811139062407000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shadowgate64fan,0,FALSE,FALSE,NA,NA,4/28/16,22:17:15
138,$10 MegaBus that is empty. I'm taking up 4 seats. í _í¸_,FALSE,0,NA,4/28/16 22:13,FALSE,NA,725810208434475000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FevenA,0,FALSE,FALSE,NA,NA,4/28/16,22:13:33
139,@LukeBetts24199 Booking the megabus to Germany on his own í _í¸‚ https://t.co/anM5z1ch4e,FALSE,4,LukeBetts24199,4/28/16 21:55,FALSE,NA,725805748316454000,552937462,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VICKY_LOUISE16,1,FALSE,FALSE,NA,NA,4/28/16,21:55:49
140,There's a rumor spreading on line the Bono will be on the megabus,FALSE,2,NA,4/28/16 21:55,FALSE,NA,725805594641338000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grungeprinc3,0,FALSE,FALSE,NA,NA,4/28/16,21:55:13
141,"@Bibliogato You should have seen my ""aw hell nah"" face on this Megabus. :D",FALSE,1,Bibliogato,4/28/16 21:54,FALSE,7.25801E+17,725805313836896000,172743125,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jleungbooks,0,FALSE,FALSE,NA,NA,4/28/16,21:54:06
142,Why do I see Spirit airlines on my TL? Y'all love riding in a megabus that flies I see,FALSE,0,NA,4/28/16 21:50,FALSE,NA,725804392293765000,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",ShowTimeRick,0,FALSE,FALSE,NA,NA,4/28/16,21:50:26
143,How the fuck have a just booked a megabus to germany hahaha what a frisk,FALSE,12,NA,4/28/16 21:41,FALSE,NA,725802263856435000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LukeBetts24199,0,FALSE,FALSE,NA,NA,4/28/16,21:41:59
144,Well I'm never getting on a Megabus again,FALSE,0,NA,4/28/16 21:35,FALSE,NA,725800667164643000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fuddy_puddy,0,FALSE,FALSE,NA,NA,4/28/16,21:35:38
145,@sxbbath to Amsterdam with national express but I'd be Â£80 from abz with megabus like I could get flights from Glasgow or Edinburgh for Â£80,FALSE,1,sxbbath,4/28/16 21:32,FALSE,7.25799E+17,725799849283715000,3572019197,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rxchelreid,0,FALSE,FALSE,NA,NA,4/28/16,21:32:23
146,"when callum gets upset when he leaves me it's not because he's going to miss me, it's because he has to get on a megabus coach",FALSE,1,NA,4/28/16 21:30,FALSE,NA,725799389294370000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anyajxnkins,1,FALSE,FALSE,NA,NA,4/28/16,21:30:33
147,@sxbbath woah that's weird cause I'd be cheaper goin with national express to Amsterdam than going with megabus!!,FALSE,1,sxbbath,4/28/16 21:30,FALSE,7.25799E+17,725799274525659000,3572019197,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rxchelreid,0,FALSE,FALSE,NA,NA,4/28/16,21:30:06
148,Feel like fucking cattle every time I get on a Megabus,FALSE,0,NA,4/28/16 21:29,FALSE,NA,725799219542499000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",heramitep,0,FALSE,FALSE,NA,NA,4/28/16,21:29:53
149,@rxchelreid megabus is so horrible like national express is so much better but so much more expensive,FALSE,0,rxchelreid,4/28/16 21:29,FALSE,7.25799E+17,725799084259463000,286781362,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sxbbath,0,FALSE,FALSE,NA,NA,4/28/16,21:29:21
150,"@sxbbath megabus were just shite that day, said I was never doing a bus journey like that again but here I am potentially bussing the dam",FALSE,1,sxbbath,4/28/16 21:28,FALSE,7.25799E+17,725798882840555000,3572019197,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rxchelreid,0,FALSE,FALSE,NA,NA,4/28/16,21:28:33
151,Tempted to just get a megabus and have an end of tour party by myself tbh,FALSE,1,NA,4/28/16 21:24,FALSE,NA,725797976912859000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trailertash_x,0,FALSE,FALSE,NA,NA,4/28/16,21:24:57
152,Got a megabus ticket for Â£1. Winning like Charlie Sheen,FALSE,1,NA,4/28/16 21:23,FALSE,NA,725797580467257000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",David_Mac13,0,FALSE,FALSE,NA,NA,4/28/16,21:23:22
153,Very upset.  My daughter turned the wrong direction in NYC and missed her Megabus back to Milw.,FALSE,0,NA,4/28/16 21:19,FALSE,NA,725796699281743000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Big2thaE,0,FALSE,FALSE,NA,NA,4/28/16,21:19:52
154,"overnight @megabus from London to Paris booked for June 9th. Â£11, what an absolute steal! #YOSGOEuropeanTour",FALSE,8,NA,4/28/16 21:19,FALSE,NA,725796637839376000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackcarter22,1,FALSE,FALSE,NA,NA,4/28/16,21:19:37
